duration_ms,explicit,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre
231173,TRUE,2012,82,0.743,0.752,4,-4.813,1,0.0414,0.0188,0,0.287,0.545,110.015,pop
209440,FALSE,2013,75,0.376,0.695,0,-4.782,0,0.0933,0.135,0,0.11,0.302,169.533,pop
166866,FALSE,2012,0,0.676,0.935,11,-4.55,1,0.0692,0.357,0,0.853,0.85,96.055,"country, latin"
192866,FALSE,2012,0,0.582,0.894,8,-6.298,1,0.041,0.0022,0.0223,0.0664,0.0694,125.946,"pop, Dance/Electronic"
156773,TRUE,2012,51,0.71,0.901,1,-2.686,1,0.0296,0.00828,1.34e-5,0.172,0.86,125.953,"pop, Dance/Electronic"
203200,TRUE,2012,61,0.929,0.339,1,-10.881,1,0.371,0.0373,1.96e-5,0.187,0.273,98.986,"hip hop, pop"
206413,FALSE,2012,79,0.707,0.924,7,-2.842,1,0.031,9.72e-4,0.00703,0.204,0.919,127.937,"hip hop, pop, Dance/Electronic"
237266,FALSE,2012,0,0.797,0.867,11,-5.242,0,0.0696,0.0158,2.79e-6,0.0868,0.716,127.974,"hip hop, pop, R&B"
251266,FALSE,2012,0,0.697,0.529,2,-8.838,1,0.0338,0.115,0.901,0.0895,0.486,155.974,"pop, rock, Dance/Electronic"
223266,FALSE,2011,0,0.612,0.748,0,-5.014,1,0.0445,0.617,0,0.167,0.574,120.052,"pop, R&B"
278719,FALSE,2011,82,0.449,0.585,5,-6.761,1,0.0268,0.0509,8.75e-5,0.0833,0.212,139.631,"rock, pop"
227973,FALSE,2012,64,0.594,0.841,1,-5.792,1,0.102,2.38e-4,2.22e-6,0.156,0.643,129.925,"hip hop, pop, R&B"
234093,TRUE,2012,64,0.913,0.603,8,-4.892,1,0.226,0.0272,5.03e-4,0.167,0.497,123.061,"hip hop, pop, R&B"
232800,FALSE,2012,66,0.71,0.882,4,-2.932,0,0.0595,0.00777,0.00771,0.294,0.875,128.016,"hip hop, pop, Dance/Electronic"
202533,FALSE,2012,78,0.421,0.873,10,-4.343,1,0.0564,0.0654,0,0.123,0.629,84.786,"pop, rock"
212862,FALSE,2012,76,0.612,0.84,11,-3.145,0,0.0509,0.112,0,0.116,0.438,129.042,"pop, Dance/Electronic"
221493,FALSE,2012,50,0.69,0.897,11,-4.696,0,0.0506,0.0142,0,0.108,0.849,140.05,"pop, Dance/Electronic"
171333,FALSE,2012,63,0.717,0.55,10,-6.019,0,0.0519,0.0358,0.00198,0.126,0.331,96.979,pop
245040,FALSE,2012,79,0.604,0.787,0,-3.674,0,0.103,0.0679,0.15,0.127,0.301,126.062,"hip hop, pop, Dance/Electronic"
231840,NA,2011,74,0.758,0.557,7,-4.568,1,0.034,0.0117,0,0.0418,0.781,126.986,"hip hop, pop"
219720,FALSE,2012,59,0.622,0.469,3,-6.798,0,0.0363,0.00454,2.25e-6,0.0335,0.679,77.019,pop
197131,TRUE,2012,61,0.646,0.784,1,-7.471,0,0.108,0.0166,0,0.0721,0.179,127.839,"hip hop, pop"
247906,FALSE,2012,76,0.674,0.628,2,-7.079,1,0.03,0.00144,0,0.0944,0.552,103.998,pop
201053,FALSE,2012,68,0.715,0.791,10,-6.63,1,0.0414,0.0368,0,0.0694,0.879,116.043,"pop, rock"
207333,TRUE,2011,77,0.715,0.655,0,-6.425,1,0.137,0.0525,0,0.115,0.531,95.078,"hip hop, pop"
229466,FALSE,2012,67,0.571,0.873,0,-3.382,0,0.1,0.0811,0,0.361,0.613,139.691,pop
228026,FALSE,2012,46,0.603,0.831,11,-3.443,0,0.0479,0.027,0,0.652,0.358,72.022,"hip hop, pop, Dance/Electronic"
256613,FALSE,2011,60,0.588,0.694,11,-4.278,0,0.0387,0.00948,0,0.113,0.271,126.027,rock
206666,TRUE,2012,58,0.831,0.667,1,-8.438,1,0.188,0.0103,0,0.35,0.339,95.073,"hip hop, pop"
195480,FALSE,2012,0,0.37,0.823,2,-6.245,1,0.0805,0.00234,1.91e-6,0.174,0.323,128.008,"pop, Dance/Electronic"
250080,FALSE,2012,0,0.61,0.863,5,-2.632,0,0.206,0.186,0,0.097,0.508,83.993,pop
227333,FALSE,2012,72,0.687,0.792,1,-4.023,0,0.0353,8.02e-4,0,0.2,0.864,133.962,pop
211880,FALSE,2012,53,0.605,0.8,5,-6.235,0,0.0545,0.155,0.0562,0.121,0.836,128.074,"pop, Dance/Electronic"
244884,FALSE,2011,57,0.863,0.527,0,-6.896,1,0.0358,0.607,1.68e-4,0.107,0.674,129.054,set()
232946,FALSE,2012,77,0.608,0.86,5,-5.324,0,0.0554,0.0991,0,0.262,0.437,127.075,"hip hop, pop"
199986,FALSE,2012,82,0.726,0.787,4,-2.494,1,0.0737,0.009,0,0.0596,0.888,124.99,pop
286253,FALSE,2012,53,0.18,0.636,4,-6.591,0,0.0439,0.209,1.33e-4,0.217,0.39,75.223,pop
214333,FALSE,2012,0,0.558,0.781,1,-5.448,0,0.0963,0.00657,0.00144,0.102,0.286,126.025,"pop, Dance/Electronic"
205933,FALSE,2012,77,0.56,0.872,3,-4.269,1,0.14,0.0239,6.98e-6,0.371,0.682,126.05,"rock, pop"
234360,FALSE,2012,62,0.596,0.952,7,-4.364,1,0.0873,0.00131,0,0.598,0.571,127.945,"hip hop, pop, Dance/Electronic"
283706,FALSE,2012,65,0.63,0.44,2,-7.186,1,0.0249,0.822,3.87e-6,0.0926,0.343,98.082,"pop, R&B"
210853,FALSE,2010,63,0.682,0.795,8,-6.17,0,0.0367,0.0297,0.0391,0.131,0.78,120.008,"pop, rock, Dance/Electronic"
195973,FALSE,2012,77,0.765,0.837,1,-3.113,0,0.032,0.00107,1.06e-5,0.0801,0.721,122.028,pop
255631,FALSE,2013,74,0.503,0.727,1,-5.456,1,0.167,0.0159,9.45e-5,0.0895,0.521,121.985,"pop, Dance/Electronic"
239215,FALSE,2011,66,0.42,0.69,9,-6.221,0,0.0347,0.00385,0.015,0.287,0.237,85.014,"rock, pop"
200186,FALSE,2012,0,0.658,0.837,2,-2.063,1,0.0543,0.0629,0,0.0969,0.936,126.015,pop
222213,TRUE,2011,61,0.716,0.838,10,-4.289,1,0.0513,0.134,0,0.148,0.646,130.034,"hip hop, pop"
240133,NA,2012,63,0.531,0.843,9,-2.569,0,0.0429,0.0909,0,0.0283,0.392,136.991,"pop, country"
227080,FALSE,2012,71,0.616,0.656,5,-7.298,1,0.0344,0.096,8.79e-4,0.205,0.286,150.071,rock
222306,NA,2012,62,0.602,0.691,7,-5.197,0,0.051,0.0548,0,0.144,0.206,127.967,"hip hop, pop, R&B"
221946,FALSE,2011,74,0.562,0.939,0,-4.282,1,0.0475,0.046,0,0.112,0.684,116.044,"pop, R&B"
181573,TRUE,2011,74,0.766,0.442,1,-8.558,1,0.356,1.07e-4,6.12e-5,0.111,0.39,201.8,"hip hop, pop, R&B"
220946,FALSE,2012,65,0.514,0.683,5,-5.099,1,0.0367,0.0749,2.64e-6,0.392,0.575,159.814,pop
247026,TRUE,2012,48,0.738,0.922,7,-3.94,1,0.0833,0.0034,0,0.0986,0.689,116.024,"hip hop, pop, Dance/Electronic"
245186,FALSE,2013,64,0.389,0.706,1,-6.849,1,0.0593,0.0026,1.82e-4,0.686,0.238,179.911,"pop, Dance/Electronic"
289080,TRUE,2012,66,0.373,0.686,0,-5.52,1,0.034,0.128,1.96e-6,0.383,0.189,93.763,pop
251626,FALSE,2012,69,0.658,0.677,5,-6.628,1,0.0393,0.248,0,0.368,0.248,124.91,"pop, R&B"
205346,FALSE,2011,71,0.651,0.695,6,-3.218,1,0.0487,0.23,0,0.144,0.569,123.008,pop
277386,TRUE,2011,75,0.629,0.515,0,-10.358,0,0.265,0.0267,1.22e-5,0.0888,0.299,121.845,"hip hop, pop, R&B"
219733,FALSE,2012,0,0.738,0.875,7,-3.141,1,0.127,6.73e-4,5.56e-4,0.285,0.538,114.962,pop
257720,FALSE,2011,74,0.576,0.835,2,-6.826,1,0.0486,0.337,0,0.082,0.476,150.017,pop
214013,FALSE,2011,67,0.696,0.893,9,-2.963,1,0.076,0.0662,0,0.473,0.573,97.954,"pop, Dance/Electronic"
190185,FALSE,2013,77,0.674,0.428,7,-9.504,1,0.122,0.121,0,0.132,0.337,84.878,"pop, Dance/Electronic"
263053,FALSE,2013,55,0.861,0.504,7,-7.707,1,0.0489,0.00412,1.78e-5,0.0783,0.881,120,"pop, R&B"
186813,FALSE,2012,77,0.448,0.784,9,-3.686,1,0.0627,0.106,1.08e-4,0.668,0.236,136.245,rock
247426,FALSE,2013,6,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,"pop, Dance/Electronic"
233478,FALSE,2012,85,0.726,0.698,5,-4.165,1,0.0431,0.049,0,0.309,0.867,143.994,pop
235613,TRUE,2012,1,0.781,0.526,6,-6.985,0,0.293,0.0619,0,0.0457,0.662,94.992,"hip hop, pop"
248413,FALSE,2013,83,0.794,0.811,6,-8.966,0,0.038,0.0426,1.07e-6,0.101,0.862,116.047,"hip hop, Dance/Electronic"
283400,TRUE,2013,78,0.772,0.685,5,-6.849,1,0.0696,0.019,8.96e-5,0.131,0.501,130.033,"hip hop, pop"
232146,FALSE,2013,0,0.733,0.818,10,-7.222,0,0.0859,0.0241,0,0.0636,0.253,116.019,pop
166933,FALSE,2013,1,0.801,0.985,7,-2.69,1,0.0645,0.0205,6.86e-6,0.296,0.722,127.99,"pop, Dance/Electronic"
220779,FALSE,2013,58,0.754,0.677,6,-4.399,0,0.0316,0.112,0,0.111,0.254,124.988,Dance/Electronic
244360,TRUE,2013,88,0.445,0.537,4,-8.532,0,0.04,0.695,1.65e-5,0.0944,0.131,122.769,pop
227906,NA,2013,69,0.563,0.902,1,-4.586,0,0.402,0.0545,0,0.0524,0.559,171.999,"hip hop, pop"
201000,FALSE,2012,69,0.691,0.921,8,-1.702,0,0.0533,0.173,0,0.331,0.8,130.072,"hip hop, pop, Dance/Electronic"
229506,FALSE,2012,77,0.673,0.758,7,-3.632,1,0.158,0.039,0,0.341,0.542,135.956,"hip hop, pop, latin"
279506,FALSE,2013,68,0.797,0.608,6,-6.096,0,0.0584,0.00112,7.66e-5,0.0748,0.402,127.999,"hip hop, pop"
255053,TRUE,2013,68,0.669,0.634,11,-6.476,1,0.0327,0.0125,0,0.0946,0.496,124.906,"hip hop, pop"
258342,FALSE,2012,81,0.641,0.922,2,-4.457,1,0.0786,0.0291,0,0.0862,0.847,146.078,"hip hop, pop"
176117,FALSE,2013,0,0.593,0.914,1,-5.351,1,0.0363,0.00137,0.445,0.0714,0.0381,128.015,"pop, Dance/Electronic"
177685,TRUE,2013,56,0.76,0.652,6,-7.321,1,0.232,0.0348,0,0.307,0.759,100.315,"hip hop, pop"
239894,FALSE,2013,74,0.495,0.894,2,-4.814,0,0.0441,0.00453,5.96e-4,0.103,0.213,126.03,set()
247853,TRUE,2013,0,0.63,0.816,9,-6.535,1,0.15,0.124,0.00111,0.0616,0.85,128.012,pop
240400,FALSE,2013,89,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,"rock, pop"
221272,NA,2013,68,0.485,0.724,9,-4.633,0,0.0521,0.0736,0,0.0631,0.433,128.045,"pop, Dance/Electronic"
192693,FALSE,2013,0,0.652,0.783,0,-4.829,1,0.0309,1.89e-4,0.0173,0.0889,0.836,117.952,pop
210840,NA,2013,79,0.504,0.785,8,-4.802,1,0.104,0.0738,0,0.239,0.502,173.968,pop
161123,FALSE,2013,84,0.691,0.631,2,-6.478,1,0.0368,0.0483,1.13e-5,0.104,0.8,92.004,rock
227986,FALSE,2012,73,0.602,0.843,0,-4.831,1,0.0593,6.88e-4,5.27e-5,0.0682,0.526,128.003,pop
206120,FALSE,2012,64,0.722,0.958,4,-3.617,1,0.0912,0.00726,0,0.375,0.952,127.008,"hip hop, pop, latin"
231986,FALSE,2013,69,0.546,0.787,7,-4.1,0,0.0517,0.0101,2.1e-4,0.0809,0.573,79.979,pop
230733,TRUE,2012,71,0.457,0.823,9,-4.76,1,0.311,0.00144,0,0.108,0.578,192.205,pop
277687,FALSE,2013,54,0.665,0.844,10,-6.164,0,0.0501,0.00963,2.15e-4,0.311,0.902,119.978,"pop, Dance/Electronic"
223800,FALSE,2012,60,0.693,0.822,4,-5.441,0,0.0439,0.00616,1.79e-6,0.315,0.763,126.035,"hip hop, pop"
214912,FALSE,2013,72,0.572,0.81,1,-5.791,0,0.0558,0.0157,6.53e-6,0.13,0.11,126.052,pop
186826,FALSE,2013,71,0.558,0.924,9,-4.341,0,0.064,0.0271,3.32e-6,0.537,0.567,151.99,rock
193058,NA,2013,0,0.691,0.582,6,-7.444,1,0.0939,0.162,0,0.247,0.427,100.05,"pop, Dance/Electronic"
208316,FALSE,2012,68,0.509,0.79,6,-3.782,0,0.0374,0.332,6.67e-5,0.316,0.638,127.946,"pop, Dance/Electronic"
177506,FALSE,2012,81,0.505,0.71,3,-3.015,1,0.0321,0.19,2.5e-4,0.269,0.428,89.938,rock
219720,NA,2012,76,0.622,0.469,3,-6.798,0,0.0363,0.00454,2.25e-6,0.0335,0.679,77.019,pop
272394,FALSE,2013,84,0.548,0.532,5,-7.596,1,0.0323,0.186,2.63e-4,0.217,0.405,85.03,rock
292586,FALSE,2013,66,0.544,0.728,6,-5.358,0,0.05,0.00264,0.00959,0.427,0.281,174.983,"pop, Dance/Electronic"
238120,FALSE,2014,68,0.579,0.549,5,-8.262,0,0.0909,0.104,0.0202,0.0964,0.155,119.74,"pop, Dance/Electronic"
240346,FALSE,2012,61,0.665,0.886,9,-4.175,0,0.0514,0.0469,6.24e-5,0.0525,0.53,128.062,"hip hop, pop, Dance/Electronic"
233786,TRUE,2013,76,0.853,0.693,1,-6.87,1,0.275,0.0239,0,0.11,0.662,95.967,hip hop
247906,FALSE,2012,76,0.674,0.628,2,-7.079,1,0.03,0.00144,0,0.0944,0.552,103.998,pop
231211,FALSE,2014,70,0.559,0.777,1,-5.031,1,0.0432,0.31,0,0.105,0.329,87.016,"pop, rock, Dance/Electronic"
196664,FALSE,2013,57,0.452,0.794,0,-5.151,1,0.0483,0.0111,0.00182,0.416,0.282,137.825,Dance/Electronic
234506,FALSE,2012,70,0.695,0.869,8,-5.066,1,0.0483,0.41,0,0.237,0.58,124.989,"hip hop, pop, Dance/Electronic"
204285,FALSE,2013,60,0.69,0.636,9,-6.028,0,0.0457,0.0203,0,0.147,0.8,96,pop
259102,FALSE,2011,2,0.825,0.435,1,-9.582,1,0.0568,0.452,0.609,0.0953,0.243,119.038,"pop, rock"
174853,FALSE,2013,27,0.681,0.835,0,-5.705,0,0.049,0.00176,0.00183,0.354,0.469,124.047,"pop, Dance/Electronic"
226986,FALSE,2013,50,0.561,0.836,9,-3.939,1,0.1,0.0525,0,0.136,0.517,127.923,"hip hop, pop"
150400,FALSE,2014,0,0.832,0.815,0,-8.035,0,0.081,0.00304,0.00553,0.263,0.519,119.995,Dance/Electronic
212560,FALSE,2012,71,0.573,0.929,8,-3.942,0,0.109,0.197,1.12e-4,0.0567,0.582,127.934,"hip hop, pop, Dance/Electronic"
228878,FALSE,2013,0,0.555,0.729,7,-4.813,1,0.0387,0.00357,0,0.209,0.369,129.003,pop
238826,TRUE,2013,61,0.807,0.702,6,-6.594,0,0.0748,0.307,0,0.111,0.447,114.038,"hip hop, pop, R&B"
234040,FALSE,2013,64,0.577,0.576,2,-6.299,1,0.0563,0.0143,0,0.602,0.12,133.973,"pop, R&B"
174120,TRUE,2013,65,0.794,0.523,8,-7.829,1,0.161,0.0331,0,0.156,0.56,86.307,"hip hop, pop, R&B"
252106,FALSE,2013,48,0.474,0.707,7,-4.534,1,0.0253,0.0831,0,0.162,0.224,83.235,pop
214205,FALSE,2013,61,0.67,0.829,5,-7.2,0,0.0427,0.0192,2.25e-4,0.089,0.349,125.01,"pop, rock"
206373,FALSE,2012,59,0.512,0.828,11,-4.672,0,0.0454,0.00627,8.73e-6,0.119,0.34,124.021,"pop, Dance/Electronic"
223546,FALSE,2013,73,0.554,0.772,7,-4.821,0,0.0418,0.00487,6.6e-6,0.354,0.455,179.984,pop
215720,FALSE,2013,56,0.576,0.726,11,-4.625,1,0.035,0.255,0,0.108,0.582,136.802,country
247933,FALSE,2012,65,0.725,0.874,0,-3.715,0,0.0396,0.00262,4.12e-4,0.0958,0.748,127.985,"hip hop, pop, Dance/Electronic"
338413,TRUE,2013,62,0.676,0.534,2,-6.901,0,0.0831,0.0594,8.59e-6,0.256,0.156,145.082,hip hop
200946,FALSE,2012,72,0.715,0.872,2,-3.835,1,0.0509,0.00351,3.84e-5,0.107,0.748,93.043,pop
220682,FALSE,2013,61,0.704,0.68,7,-4.751,1,0.0581,0.0059,0,0.213,0.689,123.973,"pop, Dance/Electronic"
214147,FALSE,2013,74,0.679,0.715,9,-6.383,1,0.0407,0.0755,0,0.271,0.571,127.435,"pop, rock"
200106,NA,2013,76,0.652,0.877,1,-2.986,1,0.0465,0.0227,0,0.0789,0.486,118.491,pop
209466,TRUE,2013,57,0.726,0.795,9,-4.653,1,0.029,0.136,0,0.698,0.952,115.995,"hip hop, pop, R&B"
271426,FALSE,2012,0,0.523,0.78,8,-3.464,1,0.0753,0.0366,0,0.0751,0.193,128.006,"hip hop, pop, Dance/Electronic"
221360,FALSE,2013,77,0.53,0.422,5,-6.262,1,0.0342,0.407,0,0.107,0.349,119.964,pop
213666,FALSE,2013,0,0.659,0.735,10,-4.758,0,0.056,0.0466,0,0.111,0.609,104.038,"hip hop, pop, R&B"
353893,FALSE,2013,69,0.832,0.659,10,-7.828,0,0.057,0.0839,0.00114,0.0753,0.674,100.163,"hip hop, Dance/Electronic"
204360,FALSE,2013,66,0.551,0.833,8,-5.217,1,0.03,0.0391,2.77e-6,0.0632,0.145,129.885,"pop, Dance/Electronic"
484146,FALSE,2013,78,0.574,0.512,5,-6.664,0,0.0503,0.234,0,0.0946,0.512,76.899,pop
178560,TRUE,2012,78,0.874,0.692,5,-5.28,0,0.0431,0.0412,7.24e-5,0.324,0.937,116.017,pop
266600,FALSE,2012,79,0.457,0.757,1,-5.177,1,0.032,0.0206,0,0.146,0.417,102.961,"pop, rock, Folk/Acoustic"
231240,FALSE,2013,78,0.613,0.622,1,-5.794,0,0.0334,0.00882,0,0.37,0.484,80.003,pop
241160,TRUE,2013,0,0.667,0.61,1,-7.054,1,0.217,0.322,2.03e-4,0.426,0.465,99.991,hip hop
216013,FALSE,2013,79,0.602,0.923,5,-3.763,1,0.044,0.0098,0,0.0561,0.765,136.01,"pop, rock"
250706,FALSE,2013,59,0.439,0.489,8,-6.286,1,0.0368,0.132,6.43e-4,0.114,0.253,143.808,pop
227880,FALSE,2013,72,0.773,0.414,6,-7.436,0,0.0961,0.00411,3.4e-5,0.0733,0.289,99.993,"hip hop, pop, R&B"
238000,FALSE,2013,0,0.575,0.821,0,-5.7,1,0.0527,0.181,0,0.124,0.449,118.021,pop
225066,FALSE,2012,66,0.656,0.674,7,-5.473,1,0.0269,0.00242,0,0.255,0.369,120.001,pop
235662,TRUE,2013,0,0.681,0.463,6,-6.542,0,0.289,0.128,0,0.0769,0.661,82.92,hip hop
232120,FALSE,2012,68,0.661,0.729,7,-6.561,1,0.0376,0.00215,0.0013,0.0477,0.668,103.987,pop
252866,NA,2012,73,0.509,0.538,7,-7.335,1,0.0572,0.385,0,0.104,0.244,75.089,pop
240706,FALSE,2012,76,0.621,0.31,9,-10.164,0,0.0283,0.945,6.12e-5,0.117,0.125,111.893,"hip hop, pop, R&B"
326280,NA,2013,67,0.795,0.596,11,-3.799,0,0.219,0.103,0,0.164,0.357,101.985,pop
213826,FALSE,2012,83,0.612,0.28,0,-8.648,1,0.0434,0.932,0,0.088,0.387,72.795,pop
208960,FALSE,2012,57,0.457,0.948,10,-3.364,1,0.0354,0.0191,0,0.0536,0.878,148,country
232720,NA,2014,79,0.647,0.822,5,-4.662,0,0.183,0.219,0,0.0908,0.962,160.019,"hip hop, pop"
215672,FALSE,2013,74,0.647,0.585,6,-6.123,1,0.0512,0.00314,0,0.165,0.353,131.934,pop
299960,TRUE,2014,0,0.826,0.571,11,-4.871,1,0.064,0.0239,7.38e-6,0.207,0.666,153.972,"hip hop, pop"
199938,TRUE,2014,69,0.912,0.716,10,-4.141,0,0.0697,0.0904,0,0.0491,0.377,94.981,"hip hop, pop"
231013,FALSE,2014,79,0.279,0.742,4,-6.46,0,0.0898,1.85e-4,0,0.593,0.328,189.868,pop
172723,FALSE,2014,80,0.418,0.42,0,-6.444,1,0.0414,0.588,6.39e-5,0.11,0.184,84.094,pop
224840,FALSE,2014,80,0.773,0.758,1,-4.993,1,0.0381,0.0422,0,0.305,0.925,144.033,set()
216120,FALSE,2014,78,0.399,0.787,1,-2.88,1,0.0499,0.0197,6.07e-5,0.0685,0.572,117.089,pop
269560,FALSE,2013,84,0.422,0.264,8,-7.064,1,0.0322,0.922,0,0.132,0.331,119.93,"pop, R&B"
223386,FALSE,2014,49,0.861,0.475,9,-7.195,0,0.0487,0.00865,0.119,0.122,0.599,124.96,Dance/Electronic
203520,FALSE,2014,50,0.645,0.891,6,-2.505,0,0.0387,0.0932,3.88e-6,0.379,0.568,124.915,"hip hop, pop, Dance/Electronic"
209423,TRUE,2014,67,0.743,0.72,11,-3.753,1,0.124,0.192,3.86e-4,0.109,0.519,163.99,"hip hop, pop"
209160,FALSE,2014,74,0.733,0.65,5,-3.539,1,0.0315,0.0703,6.59e-5,0.0829,0.348,110.003,"pop, Dance/Electronic"
165440,FALSE,2014,67,0.609,0.885,0,-5.469,1,0.0642,0.00521,1.15e-5,0.336,0.76,124.959,"pop, Dance/Electronic"
247266,FALSE,2014,69,0.407,0.725,5,-5.346,0,0.188,0.0141,2.46e-6,0.306,0.247,196.093,"hip hop, pop, Dance/Electronic"
177685,TRUE,2013,56,0.76,0.652,6,-7.321,1,0.232,0.0348,0,0.307,0.759,100.315,"hip hop, pop"
189840,FALSE,2014,0,0.737,0.723,1,-5.51,0,0.0295,0.0179,0,0.0675,0.893,120.003,pop
170625,FALSE,2014,45,0.614,0.972,5,-3.927,0,0.088,0.00125,0.0186,0.328,0.411,127.966,"hip hop, pop, Dance/Electronic"
227000,TRUE,2014,71,0.742,0.595,9,-7.51,1,0.107,0.15,0,0.111,0.431,101.013,"hip hop, pop, R&B, Dance/Electronic"
259934,FALSE,2014,72,0.814,0.622,8,-7.573,1,0.0492,1.32e-4,0.72,0.0658,0.726,119.976,"pop, Dance/Electronic"
211933,FALSE,2014,54,0.646,0.794,7,-6.104,1,0.19,0.0885,6.16e-6,0.201,0.287,170.216,pop
231906,FALSE,2015,62,0.67,0.476,9,-6.253,0,0.0406,0.328,0,0.104,0.235,96.975,"hip hop, pop, R&B"
184280,FALSE,2014,72,0.544,0.915,8,-3.405,1,0.0841,0.129,9.14e-4,0.115,0.51,126.094,"hip hop, pop, Dance/Electronic"
239573,TRUE,2014,61,0.886,0.628,8,-5.949,1,0.131,0.00215,1.15e-5,0.31,0.178,119.906,"hip hop, pop"
193295,FALSE,2013,66,0.697,0.621,9,-6.886,0,0.25,0.0802,0,0.162,0.721,81.946,"hip hop, pop"
189399,NA,2014,66,0.76,0.886,9,-5.356,0,0.0258,0.0219,7.43e-6,0.623,0.78,123.002,"pop, rock"
266840,TRUE,2015,74,0.856,0.527,2,-5.225,1,0.0997,0.392,0,0.11,0.386,98.052,"hip hop, pop, R&B"
260240,TRUE,2014,66,0.964,0.605,9,-6.223,1,0.179,0.0668,7.78e-6,0.214,0.646,129.994,"hip hop, pop"
212960,FALSE,2014,75,0.414,0.857,0,-4.078,0,0.0808,0.0287,0.00574,0.343,0.348,128.024,"hip hop, pop, Dance/Electronic"
213733,FALSE,2013,70,0.818,0.799,1,-4.1,0,0.156,0.00107,0.128,0.057,0.0815,100.014,"hip hop, pop, Dance/Electronic"
204160,FALSE,2012,80,0.581,0.963,11,-4.087,1,0.0981,0.0295,0,0.139,0.788,129.992,"hip hop, pop, latin"
257386,FALSE,2014,62,0.663,0.705,1,-4.972,0,0.0385,0.0654,0,0.117,0.477,122.014,pop
194561,TRUE,2014,73,0.794,0.51,9,-7.314,1,0.42,0.0505,1.81e-6,0.0562,0.18,167.879,"hip hop, pop"
224506,FALSE,2014,21,0.603,0.861,4,-3.565,0,0.0325,0.0215,0.043,0.1,0.72,127.962,"hip hop, pop, Dance/Electronic"
245866,FALSE,2014,76,0.729,0.675,8,-6.003,1,0.0312,0.175,1.58e-6,0.55,0.779,119.968,"hip hop, pop"
206166,FALSE,2014,78,0.699,0.529,2,-7.548,1,0.0487,0.0317,3.59e-5,0.285,0.121,119.987,"pop, latin"
189720,FALSE,2014,62,0.441,0.921,8,-3.32,1,0.0436,5.26e-4,6.34e-6,0.177,0.182,175.001,"pop, Dance/Electronic"
183750,FALSE,2014,0,0.789,0.915,0,-3.263,1,0.248,0.0135,8.77e-6,0.0818,0.66,127.955,"pop, Dance/Electronic"
193058,FALSE,2013,76,0.69,0.578,6,-7.436,1,0.0929,0.167,0,0.305,0.416,99.961,"pop, Dance/Electronic"
193733,FALSE,2014,77,0.545,0.783,5,-4.261,0,0.0345,0.00489,0,0.132,0.551,174.084,pop
201626,FALSE,2013,50,0.686,0.524,0,-7.251,1,0.0343,0.649,0.0569,0.14,0.0951,124.938,"pop, Dance/Electronic"
208133,FALSE,2014,2,0.829,0.51,5,-9.334,0,0.0369,0.00821,0.0014,0.0829,0.45,119.993,"hip hop, Dance/Electronic"
232893,FALSE,2014,80,0.566,0.885,8,-4.528,1,0.0818,0.0958,9.97e-5,0.334,0.304,90.99,"pop, R&B, Dance/Electronic"
251986,FALSE,2014,64,0.838,0.72,7,-4.135,0,0.0483,0.0862,0.00696,0.0772,0.203,122.993,"pop, Dance/Electronic"
231211,FALSE,2014,70,0.559,0.777,1,-5.031,1,0.0432,0.31,0,0.105,0.329,87.016,"pop, rock, Dance/Electronic"
214840,FALSE,2014,0,0.687,0.702,7,-5.324,0,0.0455,0.0064,4.35e-5,0.204,0.284,129.956,pop
217800,TRUE,2014,68,0.711,0.508,7,-7.299,1,0.0502,0.0355,0,0.141,0.663,98.098,"hip hop, pop"
238426,TRUE,2014,66,0.736,0.761,4,-5.449,0,0.0338,0.0966,0,0.0823,0.114,119.999,"pop, Dance/Electronic"
264946,TRUE,2014,72,0.841,0.522,10,-5.963,0,0.049,0.0168,1.37e-6,0.188,0.616,99.059,"hip hop, pop, R&B"
224293,NA,2014,0,0.69,0.845,9,-4.676,1,0.0339,0.0193,0,0.101,0.638,114.948,"pop, Dance/Electronic"
228000,FALSE,2014,48,0.525,0.803,0,-4.052,0,0.0492,0.00129,8.68e-4,0.29,0.383,100.094,Dance/Electronic
313684,FALSE,2014,73,0.885,0.581,11,-8.813,1,0.0378,0.427,2.04e-4,0.0759,0.728,114.016,set()
219840,NA,2014,72,0.806,0.608,1,-7.008,1,0.0659,0.0113,0,0.635,0.849,95.049,pop
236133,FALSE,2014,74,0.472,0.714,1,-4.389,0,0.0334,0.00937,0,0.0764,0.24,98.992,pop
243386,FALSE,2014,66,0.718,0.792,7,-3.519,1,0.105,0.0467,3.65e-6,0.0399,0.96,90.949,"pop, latin"
255093,FALSE,2013,2,0.545,0.78,7,-4.867,0,0.0436,0.0309,4.64e-5,0.0828,0.458,125.014,"pop, Dance/Electronic"
199386,FALSE,2014,77,0.706,0.786,0,-3.417,0,0.091,0.26,0,0.38,0.751,150.028,"hip hop, pop"
285596,FALSE,2014,67,0.636,0.761,9,-7.752,0,0.035,0.00377,0.00784,0.0851,0.463,120.837,"pop, Dance/Electronic"
